title,rank,date,artist,url,region,chart,trend,streams
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",80,2018-02-08,Rudimental,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,Indonesia,top200,MOVE_UP,20912
Never Enough,81,2018-02-08,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,Indonesia,top200,MOVE_UP,20528
MIC Drop (feat. Desiigner) [Steve Aoki Remix],82,2018-02-08,BTS,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,Indonesia,top200,MOVE_UP,20292
Versace on the Floor,83,2018-02-08,Bruno Mars,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,Indonesia,top200,MOVE_DOWN,20256
Say You Won't Let Go,84,2018-02-08,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Indonesia,top200,MOVE_UP,19845
Amen,85,2018-02-08,Rich Brian,https://open.spotify.com/track/4gAakyurZ4cbgnPyTuswp7,Indonesia,top200,MOVE_DOWN,19741
Manusia Bodoh,86,2018-02-08,Ada Band,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C,Indonesia,top200,MOVE_UP,19704
Symphony (feat. Zara Larsson),87,2018-02-08,Clean Bandit,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,Indonesia,top200,MOVE_UP,19244
Kangen,88,2018-02-08,Dewa 19,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb,Indonesia,top200,MOVE_DOWN,19231
Aku Tenang,89,2018-02-08,Fourtwnty,https://open.spotify.com/track/7qiVdTMCRynOSQDNsqNyyV,Indonesia,top200,MOVE_UP,18525
The Greatest Show,90,2018-02-08,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble",https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,Indonesia,top200,MOVE_UP,18353
Seperti Yang Kau Minta,91,2018-02-08,Chrisye,https://open.spotify.com/track/0przIlLCg6sRuRUBEUginM,Indonesia,top200,MOVE_UP,18291
See Me,92,2018-02-08,Rich Brian,https://open.spotify.com/track/17I8HJ0rI760NXwve92rpO,Indonesia,top200,MOVE_DOWN,18254
Don't Look Back in Anger - Remastered,93,2018-02-08,Oasis,https://open.spotify.com/track/0UvCh63URrLFcPkKt99hHd,Indonesia,top200,MOVE_DOWN,18149
All I Want,94,2018-02-08,Kodaline,https://open.spotify.com/track/5JuA3wlm0kn7IHfbeHV0i6,Indonesia,top200,SAME_POSITION,17958
Indah Pada Waktunya,95,2018-02-08,"Rizky Febian, Aisyah Aziz",https://open.spotify.com/track/6QYEVNkfirdsMmC5d9HJtR,Indonesia,top200,SAME_POSITION,17706
Cold,96,2018-02-08,Rich Brian,https://open.spotify.com/track/0nKpHGrnuejevp6openGaF,Indonesia,top200,MOVE_DOWN,17685
When We Were Young,97,2018-02-08,Adele,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL,Indonesia,top200,SAME_POSITION,17643
Without You (feat. Sandro Cavazza),98,2018-02-08,Avicii,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,Indonesia,top200,MOVE_UP,16578
Lullaby,99,2018-02-08,"R3HAB, Mike Williams",https://open.spotify.com/track/0DhkTGjEaIHaSxTfC14BFm,Indonesia,top200,MOVE_UP,16519
That's What I Like,100,2018-02-08,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Indonesia,top200,MOVE_DOWN,16428
Attention (feat. Offset),101,2018-02-08,Rich Brian,https://open.spotify.com/track/16wWFYS9S4hKBk2Ofj3Ss6,Indonesia,top200,MOVE_DOWN,16083
Closer,102,2018-02-08,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Indonesia,top200,SAME_POSITION,16054
Photograph,103,2018-02-08,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Indonesia,top200,MOVE_UP,16034
Asal Kau Bahagia,104,2018-02-08,Armada,https://open.spotify.com/track/2F4x7TRtf5K3LNSpEuKGhY,Indonesia,top200,SAME_POSITION,15877
Little Prince (feat. NIKI),105,2018-02-08,Rich Brian,https://open.spotify.com/track/3jKJnHixssQxdCShjpirKQ,Indonesia,top200,MOVE_DOWN,15808
Pelangi,106,2018-02-08,Hivi!,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv,Indonesia,top200,MOVE_UP,15202
Siapkah Kau 'Tuk Jatuh Cinta Lagi,107,2018-02-08,"Hivi!, Andi Rianto",https://open.spotify.com/track/1SbpxkBg8DnkbTDgflkf6w,Indonesia,top200,MOVE_UP,15110
Voor Dilan #V - Di Mana Kamu,108,2018-02-08,The Panasdalam Bank,https://open.spotify.com/track/1bMQEcPrtNOLo8I5km7bzF,Indonesia,top200,MOVE_DOWN,15095
Wait,109,2018-02-08,Maroon 5,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,Indonesia,top200,MOVE_UP,15015
Peek-A-Boo,110,2018-02-08,Red Velvet,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF,Indonesia,top200,MOVE_UP,14944
Nobody Compares To You,111,2018-02-08,"Gryffin, Katie Pearlman",https://open.spotify.com/track/0W363qrIc4GwuwOqa0WAEO,Indonesia,top200,MOVE_UP,14828
Sorry Not Sorry,112,2018-02-08,Demi Lovato,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,Indonesia,top200,MOVE_DOWN,14781
Miss You (with Major Lazer & Tory Lanez),113,2018-02-08,Cashmere Cat,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM,Indonesia,top200,MOVE_UP,14659
Lost Stars,114,2018-02-08,Adam Levine,https://open.spotify.com/track/7rdGrVIoqwPWOULauvglio,Indonesia,top200,MOVE_DOWN,14656
Introvert (feat. Joji),115,2018-02-08,Rich Brian,https://open.spotify.com/track/3qbqWUDl9j09PeBaQ6CZgr,Indonesia,top200,MOVE_DOWN,14601
Mata Ke Hati (Acoustic Version),116,2018-02-08,Hivi!,https://open.spotify.com/track/5eF8Hn5AHY4qT3aZsVYAzO,Indonesia,top200,MOVE_DOWN,14596
Hampa,117,2018-02-08,Ari Lasso,https://open.spotify.com/track/6bE0o9hYUPYlokZIH79oM0,Indonesia,top200,MOVE_UP,14568
Kau Yang Sembunyi,118,2018-02-08,Hanin Dhiya,https://open.spotify.com/track/1oyQ8SCnGbZHjKv25kvQo2,Indonesia,top200,MOVE_DOWN,14465
Thinking out Loud,119,2018-02-08,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Indonesia,top200,MOVE_UP,14185
Ruang Rindu,120,2018-02-08,Letto,https://open.spotify.com/track/7GIPybgkHmY4ZY56YLpTJi,Indonesia,top200,MOVE_UP,14145
Dat $tick,121,2018-02-08,Rich Brian,https://open.spotify.com/track/4bdJHQp90ymjEIkkYhcENB,Indonesia,top200,MOVE_DOWN,14068
Pamit,122,2018-02-08,Tulus,https://open.spotify.com/track/3B4VP6swG49n3scg2aMfA6,Indonesia,top200,MOVE_UP,14051
As If It's Your Last,123,2018-02-08,BLACKPINK,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,Indonesia,top200,MOVE_UP,14026
DNA,124,2018-02-08,BTS,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,Indonesia,top200,MOVE_UP,14006
Seberapa Pantas,125,2018-02-08,Sheila On 7,https://open.spotify.com/track/1BaGfrlIWinaF77p7QASBH,Indonesia,top200,MOVE_DOWN,13974
New,126,2018-02-08,Daya,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,Indonesia,top200,MOVE_UP,13968
Say Something (feat. Chris Stapleton),127,2018-02-08,Justin Timberlake,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS,Indonesia,top200,MOVE_DOWN,13940
Sempurna,128,2018-02-08,Andra And The Backbone,https://open.spotify.com/track/7yyDYbyS8DVawBsYCEzGCg,Indonesia,top200,MOVE_DOWN,13831
There's Nothing Holdin' Me Back,129,2018-02-08,Shawn Mendes,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,Indonesia,top200,MOVE_DOWN,13801
I Just Can't,130,2018-02-08,"R3HAB, Quintino",https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS,Indonesia,top200,MOVE_UP,13700
Dekat Di Hati,131,2018-02-08,RAN,https://open.spotify.com/track/1V1CnaPBqtzQ4TBVbrnwtV,Indonesia,top200,MOVE_DOWN,13563
Rain,132,2018-02-08,The Script,https://open.spotify.com/track/2QWP8NYYplOqEFBYGCcq0S,Indonesia,top200,MOVE_DOWN,13510
I Will Fly,133,2018-02-08,Ten2Five,https://open.spotify.com/track/0IpMEZdKu7FB5KOpNEg8x3,Indonesia,top200,MOVE_DOWN,13469
Kenangan Terindah,134,2018-02-08,SAMSONS,https://open.spotify.com/track/3mx6RlVZYpbsd8dG5LRxbM,Indonesia,top200,MOVE_UP,13450
Iris,135,2018-02-08,The Goo Goo Dolls,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,Indonesia,top200,MOVE_UP,13393
Tightrope,136,2018-02-08,Michelle Williams,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa,Indonesia,top200,MOVE_DOWN,13262
Mantan Terindah,137,2018-02-08,Raisa,https://open.spotify.com/track/7aRVFVMAgtKpXFr0cE6sDU,Indonesia,top200,MOVE_UP,13246
Sampai Jadi Debu (Menampilkan Gardika Gigih),138,2018-02-08,Banda Neira,https://open.spotify.com/track/0ROj512WvJ1eqeELd7MEdJ,Indonesia,top200,MOVE_DOWN,13244
Feel It Still,139,2018-02-08,Portugal. The Man,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,Indonesia,top200,MOVE_DOWN,13225
Stay,140,2018-02-08,"Zedd, Alessia Cara",https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,Indonesia,top200,MOVE_UP,12995
Tukar Jiwa,141,2018-02-08,Tulus,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27,Indonesia,top200,MOVE_DOWN,12984
We Don't Talk Anymore (feat. Selena Gomez),142,2018-02-08,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Indonesia,top200,MOVE_UP,12940
HUMBLE.,143,2018-02-08,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,Indonesia,top200,MOVE_UP,12900
Surat Cinta Untuk Starla,144,2018-02-08,Virgoun,https://open.spotify.com/track/5o6StwqqVfG3vRLx8UP310,Indonesia,top200,MOVE_DOWN,12831
Super Far,145,2018-02-08,LANY,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,Indonesia,top200,MOVE_DOWN,12824
Scared to Be Lonely,146,2018-02-08,"Martin Garrix, Dua Lipa",https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,Indonesia,top200,MOVE_DOWN,12794
Monokrom,147,2018-02-08,Tulus,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL,Indonesia,top200,MOVE_UP,12725
Biar Aku Yang Pergi,148,2018-02-08,Aldy Maldini,https://open.spotify.com/track/3BPogo8LQS0IbKCdqvmHJH,Indonesia,top200,MOVE_UP,12691
Stranger Things (feat. OneRepublic),149,2018-02-08,Kygo,https://open.spotify.com/track/5gIRPQWULwrvIt0F6pY7ph,Indonesia,top200,MOVE_DOWN,12541
The Scientist,150,2018-02-08,Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,Indonesia,top200,MOVE_DOWN,12484
Come Alive,151,2018-02-08,"Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble",https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g,Indonesia,top200,MOVE_DOWN,12483
BBoom BBoom,152,2018-02-08,MOMOLAND,https://open.spotify.com/track/3BPoSr2pO34Aan6alFfVto,Indonesia,top200,NEW_ENTRY,12424
Tip Toe (feat. French Montana),153,2018-02-08,Jason Derulo,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,Indonesia,top200,MOVE_UP,12420
Side To Side,154,2018-02-08,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Indonesia,top200,MOVE_DOWN,12327
Takkan Terganti,155,2018-02-08,Marcell,https://open.spotify.com/track/0T4t1PywlNmJGcveGH5spB,Indonesia,top200,MOVE_UP,12304
No Promises (feat. Demi Lovato),156,2018-02-08,Cheat Codes,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,Indonesia,top200,MOVE_UP,12277
Dive,157,2018-02-08,Ed Sheeran,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,Indonesia,top200,SAME_POSITION,12186
The Man Who Can't Be Moved,158,2018-02-08,The Script,https://open.spotify.com/track/67EY6aDoIx8czEPS6a2AaI,Indonesia,top200,MOVE_UP,12175
Pulang,159,2018-02-08,Float,https://open.spotify.com/track/5Ge3e6dV4wsae8lDQQq8PY,Indonesia,top200,MOVE_DOWN,12139
The Other Side,160,2018-02-08,"Hugh Jackman, Zac Efron",https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,Indonesia,top200,MOVE_DOWN,12107
Échame La Culpa,161,2018-02-08,"Luis Fonsi, Demi Lovato",https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,Indonesia,top200,MOVE_DOWN,12035
Voor Dilan #I - Kamulah Mauku,162,2018-02-08,The Panasdalam Bank,https://open.spotify.com/track/6neuYMI5HJPV5nUDe9Jbem,Indonesia,top200,MOVE_DOWN,11875
Bedroom Floor,163,2018-02-08,Liam Payne,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ,Indonesia,top200,MOVE_UP,11831
From Now On,164,2018-02-08,"Hugh Jackman, The Greatest Showman Ensemble",https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,Indonesia,top200,MOVE_DOWN,11818
Setengah Hati,165,2018-02-08,Ada Band,https://open.spotify.com/track/5sMfjW6KjqOM08KoeUIIKy,Indonesia,top200,MOVE_UP,11810
XO Tour Llif3,166,2018-02-08,Lil Uzi Vert,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,Indonesia,top200,MOVE_UP,11792
Chaos,167,2018-02-08,Rich Brian,https://open.spotify.com/track/6vEX5CtjtBgz4LM3EWturf,Indonesia,top200,MOVE_DOWN,11723
Usai Di Sini,168,2018-02-08,Raisa,https://open.spotify.com/track/0CcIhzC8gq1GNzYgvPsBvQ,Indonesia,top200,MOVE_UP,11712
I'm Not The Only One,169,2018-02-08,Sam Smith,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,Indonesia,top200,NEW_ENTRY,11700
Voor Dilan #IV - Kaulah Ahlinya Bagiku,170,2018-02-08,The Panasdalam Bank,https://open.spotify.com/track/3eO7dJ8hdn3FnXI70WCXHj,Indonesia,top200,MOVE_DOWN,11693
2U (feat. Justin Bieber),171,2018-02-08,David Guetta,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,Indonesia,top200,MOVE_DOWN,11684
Gucci Gang,172,2018-02-08,Lil Pump,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,Indonesia,top200,MOVE_DOWN,11671
Melawan Dunia,173,2018-02-08,"RAN, Yura Yunita",https://open.spotify.com/track/2BIEzj7OgqTgjLvpsID8nq,Indonesia,top200,MOVE_DOWN,11608
When You Love Someone,174,2018-02-08,Endah N Rhesa,https://open.spotify.com/track/1HT7YpdOHJJBHLOdJMuksc,Indonesia,top200,MOVE_UP,11569
Aku Pasti Kembali,175,2018-02-08,Pasto,https://open.spotify.com/track/6Tz17TldJdeZDH5xHhEA5z,Indonesia,top200,MOVE_UP,11536
All My Love (feat. Conor Maynard),176,2018-02-08,Cash Cash,https://open.spotify.com/track/1839RWzPRZCVgvamu4sHSN,Indonesia,top200,MOVE_DOWN,11484
My My My!,177,2018-02-08,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,Indonesia,top200,MOVE_UP,11447
Big,178,2018-02-08,The Legendary Fruitman,https://open.spotify.com/track/5F2BYm1CYEtFp4ydcluxBj,Indonesia,top200,NEW_ENTRY,11406
Get It,179,2018-02-08,Cannabis Club ATL,https://open.spotify.com/track/6uILeR5xgyNF566TRs9hwN,Indonesia,top200,NEW_ENTRY,11396
Wonderwall - Remastered,180,2018-02-08,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,Indonesia,top200,MOVE_DOWN,11386
Kita - Acoustic,181,2018-02-08,Sheila On 7,https://open.spotify.com/track/09pYzzyrc6MsJXuG3K1ruC,Indonesia,top200,MOVE_DOWN,11367
Stir Fry,182,2018-02-08,Migos,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,Indonesia,top200,MOVE_DOWN,11312
Haruskah Kumati,183,2018-02-08,Ada Band,https://open.spotify.com/track/3RzgETsKqBs5McfQTdNp2Q,Indonesia,top200,MOVE_UP,11263
1000 Tahun Lamanya,184,2018-02-08,Tulus,https://open.spotify.com/track/23K1DCCIlAmi97SWZhzZ0V,Indonesia,top200,MOVE_DOWN,11229
It Ain't Me (with Selena Gomez),185,2018-02-08,Kygo,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,Indonesia,top200,MOVE_DOWN,11150
End Game,186,2018-02-08,"Taylor Swift, Ed Sheeran, Future",https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,Indonesia,top200,SAME_POSITION,10946
Serpihan Hati,187,2018-02-08,Adera,https://open.spotify.com/track/2d0mWiCt6xqKxuT594V2bS,Indonesia,top200,NEW_ENTRY,10944
Voor Dilan #V - Kemudian Ini,188,2018-02-08,The Panasdalam Bank,https://open.spotify.com/track/0ytlqKV1GXWBxRtj8AqaNR,Indonesia,top200,MOVE_DOWN,10912
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",189,2018-02-08,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Indonesia,top200,MOVE_DOWN,10907
Trust Fund Baby,190,2018-02-08,Why Don't We,https://open.spotify.com/track/54j7EaJPDmSZYcNYvLSJ78,Indonesia,top200,MOVE_UP,10866
What About Us,191,2018-02-08,P!nk,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,Indonesia,top200,MOVE_UP,10865
Hitam Putih,192,2018-02-08,Fourtwnty,https://open.spotify.com/track/2eTTcptPLH3XZ64EBK1qn0,Indonesia,top200,MOVE_UP,10855
Sewindu,193,2018-02-08,Tulus,https://open.spotify.com/track/0nXXgjpcisM0bheuDZHAub,Indonesia,top200,MOVE_DOWN,10800
Hari Bersamanya - Accoustic Version,194,2018-02-08,Sheila On 7,https://open.spotify.com/track/52Z28hjK31wudUscWv1UjR,Indonesia,top200,MOVE_DOWN,10798
I Fall Apart,195,2018-02-08,Post Malone,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,Indonesia,top200,MOVE_DOWN,10729
Just the Way You Are,196,2018-02-08,Bruno Mars,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,Indonesia,top200,NEW_ENTRY,10719
"Sekali Lagi (from ""Critical Eleven"")",197,2018-02-08,Isyana Sarasvati,https://open.spotify.com/track/7BM3HvfTvOUZL0Fx1UwPtg,Indonesia,top200,MOVE_DOWN,10693
Gashina,198,2018-02-08,SUNMI,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST,Indonesia,top200,SAME_POSITION,10691
Heaven,199,2018-02-08,Julia Michaels,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb,Indonesia,top200,NEW_ENTRY,10690
Let Me Love You,200,2018-02-08,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Indonesia,top200,MOVE_DOWN,10591
God's Plan,1,2018-02-08,Drake,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,Ireland,top200,SAME_POSITION,51951
IDGAF,2,2018-02-08,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,Ireland,top200,SAME_POSITION,44334
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",3,2018-02-08,Rudimental,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,Ireland,top200,SAME_POSITION,39435
Breathe,4,2018-02-08,"Jax Jones, Ina Wroldsen",https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n,Ireland,top200,SAME_POSITION,31217
Finesse - Remix; feat. Cardi B,5,2018-02-08,Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,Ireland,top200,SAME_POSITION,31116
River (feat. Ed Sheeran),6,2018-02-08,Eminem,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,Ireland,top200,SAME_POSITION,29405
All The Stars (with SZA),7,2018-02-08,Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,Ireland,top200,SAME_POSITION,28145
Never Be the Same,8,2018-02-08,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,Ireland,top200,SAME_POSITION,27760
Pray For Me (with Kendrick Lamar),9,2018-02-08,The Weeknd,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x,Ireland,top200,SAME_POSITION,23694
Barking,10,2018-02-08,Ramz,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2,Ireland,top200,MOVE_UP,23224
I Miss You (feat. Julia Michaels),11,2018-02-08,Clean Bandit,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,Ireland,top200,MOVE_DOWN,22397
Havana (feat. Young Thug),12,2018-02-08,Camila Cabello,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,Ireland,top200,SAME_POSITION,21729
Sick Boy,13,2018-02-08,The Chainsmokers,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,Ireland,top200,MOVE_UP,21683
Tip Toe (feat. French Montana),14,2018-02-08,Jason Derulo,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,Ireland,top200,MOVE_DOWN,21678
This Is Me,15,2018-02-08,"Keala Settle, The Greatest Showman Ensemble",https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,Ireland,top200,MOVE_DOWN,21266
rockstar,16,2018-02-08,"Post Malone, 21 Savage",https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R,Ireland,top200,SAME_POSITION,21033
Anywhere,17,2018-02-08,Rita Ora,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,Ireland,top200,MOVE_DOWN,20513
Let You Down,18,2018-02-08,NF,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,Ireland,top200,MOVE_UP,20028
Him & I (with Halsey),19,2018-02-08,G-Eazy,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,Ireland,top200,MOVE_DOWN,19523
17,20,2018-02-08,MK,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR,Ireland,top200,SAME_POSITION,19261
Strangers,21,2018-02-08,Sigrid,https://open.spotify.com/track/3fJaqjV813edLN5wrxUPkc,Ireland,top200,MOVE_UP,19207
Rewrite The Stars,22,2018-02-08,"Zac Efron, Zendaya",https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,Ireland,top200,MOVE_DOWN,18923
New Rules,23,2018-02-08,Dua Lipa,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,Ireland,top200,MOVE_UP,18833
"Let Me Go (with Alesso, Florida Georgia Line & watt)",24,2018-02-08,Hailee Steinfeld,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,Ireland,top200,MOVE_UP,18584
HUMBLE.,25,2018-02-08,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,Ireland,top200,MOVE_DOWN,17966
The Middle,26,2018-02-08,"Zedd, Maren Morris, Grey",https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,Ireland,top200,MOVE_UP,17480
Cola,27,2018-02-08,"CamelPhat, Elderbrook",https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA,Ireland,top200,MOVE_DOWN,16678
I Fall Apart,28,2018-02-08,Post Malone,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,Ireland,top200,SAME_POSITION,16524
She Loves Control,29,2018-02-08,Camila Cabello,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy,Ireland,top200,SAME_POSITION,15854
Mine,30,2018-02-08,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,Ireland,top200,MOVE_UP,15765
Wolves,31,2018-02-08,"Selena Gomez, Marshmello",https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,Ireland,top200,MOVE_DOWN,15727
For You (Fifty Shades Freed) (& Rita Ora),32,2018-02-08,Liam Payne,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,Ireland,top200,MOVE_DOWN,15676
Silence,33,2018-02-08,"Marshmello, Khalid",https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,Ireland,top200,MOVE_DOWN,15197
Feel It Still,34,2018-02-08,Portugal. The Man,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,Ireland,top200,MOVE_UP,14442
Decline,35,2018-02-08,"RAYE, Mr Eazi",https://open.spotify.com/track/5STWwZgJ5gHzXdOsZ1hTqH,Ireland,top200,MOVE_DOWN,14140
Naked,36,2018-02-08,James Arthur,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,Ireland,top200,MOVE_UP,13726
I Know You (feat. Bastille),37,2018-02-08,Craig David,https://open.spotify.com/track/5lRzEC0Hyj92nEr9JkDxM2,Ireland,top200,MOVE_DOWN,13695
Perfect,38,2018-02-08,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Ireland,top200,SAME_POSITION,12960
Too Good At Goodbyes,39,2018-02-08,Sam Smith,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,Ireland,top200,SAME_POSITION,12590
Shape of You,40,2018-02-08,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Ireland,top200,MOVE_UP,12108
The Greatest Show,41,2018-02-08,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya, The Greatest Showman Ensemble",https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,Ireland,top200,MOVE_DOWN,11900
Unforgettable,42,2018-02-08,"French Montana, Swae Lee",https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,Ireland,top200,MOVE_UP,11737
Say Something (feat. Chris Stapleton),43,2018-02-08,Justin Timberlake,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS,Ireland,top200,MOVE_UP,11577
Perfect Duet (Ed Sheeran & Beyoncé),44,2018-02-08,Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,Ireland,top200,MOVE_UP,11182
Never Enough,45,2018-02-08,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,Ireland,top200,SAME_POSITION,11158
A Million Dreams,46,2018-02-08,"Ziv Zaifman, Hugh Jackman, Michelle Williams",https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,Ireland,top200,SAME_POSITION,11121
